309.9,-7.3472918884829e-310,0.0,0.0
310.2,-6.776680655095472e-291,0.0,0.0
310.5,-1.5625961714253107e-272,0.0,0.0
310.8,-9.007753645275606e-255,0.0,0.0
311.1,-1.2981541107315578e-237,0.0,0.0
311.4,-4.677093095461193e-221,0.0,0.0
311.7,-4.212750944385394e-205,0.0,0.0
312.0,-9.486271791682686e-190,0.0,0.0
312.3,-5.340296263276536e-175,0.0,0.0
312.6,-7.515798831676754e-161,0.0,0.0
312.9,-2.644386626372832e-147,0.0,0.0
313.2,-2.3260270752286533e-134,0.0,0.0
313.5,-5.114987631477034e-122,0.0,0.0
313.8,-2.811994188372393e-110,0.0,0.0
314.1,-3.864775384196039e-99,0.0,0.0
314.4,-1.3279267105157302e-88,0.0,0.0
314.7,-1.1406803586310917e-78,0.0,0.0
315.0,-2.449592417757136e-69,0.0,0.0
315.3,-1.315114915350452e-60,0.0,0.0
315.6,-1.7651173599736425e-52,0.0,0.0
315.9,-5.922751042709963e-45,0.0,0.0
316.2,-4.968363677891833e-38,0.0,0.0
316.5,-1.041941382382425e-31,0.0,0.0
316.8,-5.46277363486773e-26,0.0,0.0
317.1,-7.1601666586965e-21,0.0,4.1500332536461e-310
317.4,-2.3462434107179333e-16,0.0,3.827730066344256e-291
317.7,-1.9220426020609565e-12,0.0,8.826144614652522e-273
318.0,-3.936343249022066e-9,0.0,5.087925964508616e-255
318.3,-2.0154077434997215e-6,0.0,7.332474072921427e-238
318.6,-0.00025797219116799086,0.0,2.6418022002045955e-221
318.9,-0.008255110117371364,0.0,2.379523880872168e-205
319.2,-0.06604088093898132,0.0,5.358211431615061e-190
319.5,-0.13208176187796955,0.0,3.0164048758531166e-175
319.8,-0.06604088093898132,0.0,4.2452124609078e-161
320.1,-0.008255110117371364,0.0,1.493651348208916e-147
320.4,-0.00025797219116799086,0.0,1.313829620153183e-134
320.7,-2.0154077434997215e-6,0.0,2.889141888553077e-122
321.0,-3.936343249022066e-9,0.0,1.5883225503809246e-110
321.3,-1.9220426020609565e-12,0.0,2.182973891005335e-99
321.6,-2.3462434107179333e-16,0.0,7.500641175917858e-89
321.9,-7.1601666586965e-21,0.0,6.443001709896959e-79
322.2,-5.46277363486773e-26,0.0,1.383624081605157e-69
322.5,-1.041941382382425e-31,0.0,7.428275225570277e-61
322.8,-4.968363677891833e-38,0.0,9.970062237353754e-53
323.1,-5.922751042709963e-45,0.0,3.345397753792269e-45
323.4,-1.7651173599736425e-52,0.0,2.806323036057447e-38
323.7,-1.315114915350452e-60,0.0,5.885285967717355e-32
324.0,-2.449592417757136e-69,0.0,3.085584809444044e-26
324.3,-1.1406803586310917e-78,0.0,4.044337721436005e-21
324.6,-1.3279267105157302e-88,0.0,1.3252485845604885e-16
324.9,-3.864775384196039e-99,0.0,1.0856436404704127e-12
325.2,-2.811994188372393e-110,0.0,2.223398175684098e-9
325.5,-5.114987631477034e-122,0.0,1.1383798659504977e-6
325.8,-2.3260270752286533e-134,0.0,0.00014571262284167867
326.1,-2.644386626372832e-147,0.0,0.004662803930933715
326.4,-7.515798831676754e-161,0.0,0.037302431447455986
326.7,-5.340296263276536e-175,0.0,0.07460486289491589
327.0,-9.486271791682686e-190,0.0,0.037302431447455986
327.3,-4.212750944385394e-205,0.0,0.0046628039309312645
327.6,-4.677093095461193e-221,0.0,0.000145712622841564
327.9,-1.2981541107315578e-237,0.0,1.1383798659504977e-6
328.2,-9.007753645275606e-255,0.0,2.223398175684098e-9
328.5,-1.5625961714253107e-272,0.0,1.0856436404704127e-12
328.8,-6.776680655095472e-291,0.0,1.32524858455804e-16
329.1,-7.3472918884829e-310,0.0,4.04433772142747e-21
329.4,0.0,0.0,3.085584809444044e-26
329.7,0.0,0.0,5.885285967717355e-32
330.0,0.0,0.0,2.806323036057447e-38
330.3,0.0,2.254114796976215e-309,3.345397753781762e-45
330.6,0.0,2.079053938632536e-290,9.970062237319607e-53
330.9,0.0,4.79397199014269e-272,7.428275225570277e-61
331.2,0.0,2.7635366999631126e-254,1.383624081605157e-69
331.5,0.0,3.982676112702318e-237,6.443001709896959e-79
331.8,0.0,1.4349102925702246e-220,7.500641175884174e-89
332.1,0.0,1.2924522917874676e-204,2.182973890994974e-99
332.4,0.0,2.9103438298281553e-189,1.5883225503809246e-110
332.7,0.0,1.638377923443868e-174,2.889141888553077e-122
333.0,0.0,2.3058119392255088e-160,1.313829620153183e-134
333.3,0.0,8.11285452366714e-147,1.4936513482002555e-147
333.6,0.0,7.136142306588371e-134,4.2452124608827034e-161
333.9,0.0,1.5692542887047046e-121,3.0164048758531166e-175
334.2,0.0,8.627066686849122e-110,5.358211431615061e-190
334.5,0.0,1.1856950169747905e-98,2.379523880872168e-205
334.8,0.0,4.0740170567527886e-88,2.6418022001858237e-221
335.1,0.0,3.4995540044222843e-78,7.332474072868075e-238
335.4,0.0,7.515234999764577e-69,5.087925964508616e-255
335.7,0.0,4.034711068220669e-60,8.826144614652522e-273
336.0,0.0,5.415297527133817e-52,3.827730066344256e-291
336.3,0.0,1.817072326340735e-44,4.15003325361166e-310
336.6,0.0,1.5242707453327e-37,0.0
336.9,0.0,3.196627442108547e-31,0.0
337.2,0.0,1.675953408368992e-25,0.0
337.5,0.0,2.196705651418224e-20,0.0
337.8,0.0,7.198165078569075e-16,0.0
338.1,0.0,5.8967368323647036e-12,0.0
338.4,0.0,1.2076517032667671e-8,0.0
338.7,0.0,6.183176720727149e-6,0.0
339.0,0.0,0.0007914466202531562,0.0
339.3,0.0,0.025326291848100986,0.0
339.6,0.0,0.20261033478478654,0.0
339.9,0.0,0.4052206695694879,0.0
340.2,0.0,0.2026103347847333,0.0
340.5,0.0,0.025326291848087677,0.0
340.8,0.0,0.0007914466202525335,0.0
341.1,0.0,6.183176720720635e-6,0.0
341.4,0.0,1.2076517032667671e-8,0.0
341.7,0.0,5.896736832355424e-12,0.0
342.0,0.0,7.198165078555774e-16,0.0
342.3,0.0,2.196705651413588e-20,0.0
342.6,0.0,1.67595340836505e-25,0.0
342.9,0.0,3.196627442108547e-31,0.0
343.2,0.0,1.5242707453282812e-37,0.0
343.5,0.0,1.8170723263350282e-44,0.0
343.8,0.0,5.4152975271152706e-52,0.0
344.1,0.0,4.0347110682057613e-60,0.0
344.4,0.0,7.515234999764577e-69,0.0
344.7,0.0,3.499554004407563e-78,0.0
345.0,0.0,4.074017056734493e-88,0.0
345.3,0.0,1.1856950169691627e-98,0.0
345.6,0.0,8.627066686806703e-110,0.0
345.9,0.0,1.5692542887047046e-121,0.0
346.2,0.0,7.136142306549023e-134,0.0
346.5,0.0,8.112854523620101e-147,0.0
346.8,0.0,2.305811939211877e-160,0.0
347.1,0.0,-1.0337636366535864e-185,0.0
347.4,0.0,-2.305811939211877e-160,0.0
347.7,0.0,-8.112854523620101e-147,0.0
348.0,0.0,-7.136142306549023e-134,0.0
348.3,0.0,-1.5692542887047046e-121,0.0
348.6,0.0,-8.627066686849122e-110,0.0
348.9,0.0,-1.1856950169691627e-98,0.0
349.2,0.0,-4.074017056734493e-88,0.0
349.5,0.0,-3.499554004407563e-78,0.0
349.8,0.0,-7.515234999764577e-69,0.0
350.1,0.0,-4.034711068220669e-60,0.0
350.4,0.0,-5.4152975271152706e-52,0.0
350.7,0.0,-1.8170723263350282e-44,0.0
351.0,0.0,-1.5242707453282812e-37,0.0
351.3,0.0,-3.196627442108547e-31,0.0
351.6,0.0,-1.675953408368992e-25,0.0
351.9,0.0,-2.196705651413588e-20,0.0
352.2,0.0,-7.198165078555774e-16,0.0
352.5,0.0,-5.896736832355424e-12,0.0
352.8,0.0,-1.2076517032667671e-8,0.0
353.1,0.0,-6.183176720727149e-6,0.0
353.4,0.0,-0.0007914466202525335,0.0
353.7,0.0,-0.025326291848087677,0.0
354.0,0.0,-0.2026103347847333,0.0
354.3,0.0,-0.4052206695694879,0.0
354.6,0.0,-0.2026103347847333,0.0
354.9,0.0,-0.025326291848100986,0.0
355.2,0.0,-0.0007914466202531562,0.0
355.5,0.0,-6.183176720727149e-6,0.0
355.8,0.0,-1.2076517032667671e-8,0.0
356.1,0.0,-5.896736832355424e-12,0.0
356.4,0.0,-7.198165078569075e-16,0.0
356.7,0.0,-2.196705651418224e-20,0.0
357.0,0.0,-1.675953408368992e-25,0.0
357.3,0.0,-3.196627442108547e-31,0.0
357.6,0.0,-1.5242707453282812e-37,0.0
357.9,0.0,-1.817072326340735e-44,-4.15003325361166e-310
358.2,0.0,-5.415297527133817e-52,-3.827730066344256e-291
358.5,0.0,-4.034711068220669e-60,-8.826144614652522e-273
358.8,0.0,-7.515234999764577e-69,-5.087925964508616e-255
359.1,0.0,-3.499554004407563e-78,-7.332474072921427e-238
359.4,0.0,-4.0740170567527886e-88,-2.6418022001858237e-221
359.7,0.0,-1.1856950169747905e-98,-2.379523880872168e-205
360.0,0.0,-8.627066686849122e-110,-5.358211431615061e-190
360.3,0.0,-1.5692542887047046e-121,-3.0164048758531166e-175
