309.9,-37.75801756577186,-28.497342116219247,-19.618333333333315,-11.120991217114053,-3.0053157675614637
310.2,-37.774838815432176,-28.505752741049402,-19.618333333333315,-11.112580592283896,-2.9884945179011484
310.5,-37.791660065092486,-28.51416336587956,-19.618333333333315,-11.104169967453737,-2.9716732682408327
310.8,-37.808481314752804,-28.52257399070972,-19.618333333333315,-11.09575934262358,-2.9548520185805174
311.1,-37.82530256441312,-28.53098461553988,-19.618333333333315,-11.087348717793422,-2.9380307689202017
311.4,-37.84212381407343,-28.53939524037003,-19.618333333333315,-11.078938092963266,-2.92120951925989
311.7,-37.85894506373374,-28.547805865200193,-19.618333333333315,-11.070527468133108,-2.9043882695995746
312.0,-37.87576631339407,-28.556216490030348,-19.618333333333315,-11.06211684330295,-2.887567019939259
312.3,-37.89258756305438,-28.564627114860507,-19.618333333333315,-11.053706218472794,-2.870745770278943
312.6,-37.909408812714695,-28.573037739690662,-19.618333333333315,-11.045295593642635,-2.853924520618628
312.9,-37.926230062375005,-28.58144836452082,-19.618333333333315,-11.03688496881248,-2.837103270958316
313.2,-37.94305131203532,-28.58985898935098,-19.618333333333315,-11.028474343982321,-2.8202820212980004
313.5,-37.95987256169563,-28.598269614181135,-19.618333333333315,-11.020063719152164,-2.803460771637685
313.8,-37.97669381135595,-28.606680239011293,-19.618333333333315,-11.011653094322005,-2.7866395219773694
314.1,-37.99351506101627,-28.615090863841452,-19.618333333333315,-11.003242469491848,-2.769818272317054
314.4,-38.01033631067658,-28.623501488671607,-19.618333333333315,-10.994831844661693,-2.752997022656742
314.7,-38.027157560336896,-28.631912113501762,-19.618333333333315,-10.986421219831534,-2.7361757729964267
315.0,-38.043978809997206,-28.640322738331925,-19.618333333333315,-10.978010595001377,-2.719354523336111
315.3,-38.06080005965753,-28.64873336316208,-19.618333333333315,-10.969599970171219,-2.7025332736757957
315.6,-38.077621309317834,-28.65714398799224,-19.618333333333315,-10.961189345341062,-2.68571202401548
315.9,-38.09444255897815,-28.665554612822394,-19.618333333333315,-10.952778720510905,-2.668890774355168
316.2,-38.11126380863847,-28.673965237652553,-19.618333333333315,-10.944368095680748,-2.6520695246948525
316.5,-38.12808505829879,-28.682375862482708,-19.618333333333315,-10.935957470850589,-2.635248275034537
316.8,-38.1449063079591,-28.690786487312867,-19.618333333333315,-10.927546846020432,-2.6184270253742215
317.1,-38.161727557619415,-28.699197112143025,-19.618333333333315,-10.919136221190275,-2.601605775713906
317.4,-38.17854880727973,-28.70760773697318,-19.618333333333315,-10.910725596360118,-2.584784526053594
317.7,-38.195370056940035,-28.71601836180334,-19.618333333333315,-10.902314971529961,-2.5679632763932787
318.0,-38.21219130660036,-28.724428986633495,-19.618333333333315,-10.893904346699802,-2.551142026732963
318.3,-38.22901255626067,-28.732839611463657,-19.618333333333315,-10.885493721869645,-2.5343207770726477
318.6,-38.245833805920995,-28.741250236293812,-19.618333333333315,-10.877083097039487,-2.517499527412332
318.9,-38.2626550555813,-28.749660861123967,-19.618333333333315,-10.868672472209331,-2.5006782777520202
319.2,-38.279476305241616,-28.758071485954126,-19.618333333333315,-10.860261847379174,-2.4838570280917045
319.5,-38.29629755490193,-28.766482110784285,-19.618333333333315,-10.851851222549016,-2.467035778431389
319.8,-38.31311880456225,-28.77489273561444,-19.618333333333315,-10.843440597718859,-2.4502145287710735
320.1,-38.32994005422256,-28.7833033604446,-19.618333333333315,-10.8350299728887,-2.433393279110758
320.4,-38.34676130388287,-28.791713985274757,-19.618333333333315,-10.826619348058545,-2.4165720294504465
320.7,-38.363582553543196,-28.800124610104913,-19.618333333333315,-10.818208723228386,-2.3997507797901307
321.0,-38.3804038032035,-28.80853523493507,-19.618333333333315,-10.809798098398229,-2.3829295301298155
321.3,-38.397225052863824,-28.816945859765227,-19.618333333333315,-10.801387473568072,-2.3661082804694997
321.6,-38.414046302524135,-28.82535648459539,-19.618333333333315,-10.792976848737913,-2.349287030809184
321.9,-38.43086755218445,-28.83376710942554,-19.618333333333315,-10.784566223907758,-2.3324657811488723
322.2,-38.44768880184476,-28.8421777342557,-19.618333333333315,-10.7761555990776,-2.315644531488557
322.5,-38.46451005150508,-28.850588359085858,-19.618333333333315,-10.767744974247442,-2.2988232818282412
322.8,-38.4813313011654,-28.858998983916017,-19.618333333333315,-10.759334349417284,-2.282002032167926
323.1,-38.49815255082571,-28.867409608746172,-19.618333333333315,-10.750923724587127,-2.2651807825076102
323.4,-38.514973800486025,-28.875820233576327,-19.618333333333315,-10.74251309975697,-2.2483595328472985
323.7,-38.531795050146336,-28.88423085840649,-19.618333333333315,-10.734102474926813,-2.2315382831869828
324.0,-38.54861629980666,-28.89264148323664,-19.618333333333315,-10.725691850096656,-2.2147170335266675
324.3,-38.565437549466964,-28.901052108066803,-19.618333333333315,-10.717281225266497,-2.1978957838663518
324.6,-38.58225879912729,-28.90946273289696,-19.618333333333315,-10.70887060043634,-2.1810745342060365
324.9,-38.5990800487876,-28.917873357727117,-19.618333333333315,-10.700459975606183,-2.1642532845457243
325.2,-38.61590129844791,-28.926283982557273,-19.618333333333315,-10.692049350776026,-2.147432034885409
325.5,-38.63272254810823,-28.93469460738743,-19.618333333333315,-10.683638725945867,-2.1306107852250933
325.8,-38.649543797768544,-28.94310523221759,-19.618333333333315,-10.67522810111571,-2.113789535564778
326.1,-38.66636504742886,-28.951515857047745,-19.618333333333315,-10.666817476285553,-2.0969682859044623
326.4,-38.683186297089165,-28.959926481877904,-19.618333333333315,-10.658406851455396,-2.0801470362441505
326.7,-38.70000754674949,-28.96833710670806,-19.618333333333315,-10.64999622662524,-2.063325786583835
327.0,-38.7168287964098,-28.97674773153822,-19.618333333333315,-10.64158560179508,-2.0465045369235195
327.3,-38.73365004607012,-28.985158356368373,-19.618333333333315,-10.633174976964924,-2.029683287263204
327.6,-38.75047129573043,-28.993568981198536,-19.618333333333315,-10.624764352134765,-2.0128620376028885
327.9,-38.767292545390745,-29.00197960602869,-19.618333333333315,-10.61635372730461,-1.9960407879425766
328.2,-38.78411379505106,-29.010390230858846,-19.618333333333315,-10.607943102474453,-1.979219538282261
328.5,-38.80093504471137,-29.018800855689005,-19.618333333333315,-10.599532477644294,-1.9623982886219455
328.8,-38.81775629437169,-29.027211480519163,-19.618333333333315,-10.591121852814137,-1.94557703896163
329.1,-38.83457754403201,-29.035622105349322,-19.618333333333315,-10.582711227983978,-1.9287557893013145
329.4,-38.851398793692326,-29.044032730179474,-19.618333333333315,-10.574300603153823,-1.9119345396410026
329.7,-38.86822004335263,-29.052443355009636,-19.618333333333315,-10.565889978323664,-1.895113289980687
